time_tick,acc_X_value,acc_Y_value,acc_Z_value
19.525080,0.089636,-0.522104,-10.038947
19.558882,0.202617,-0.236286,-10.310100
19.592241,-0.344628,-0.412566,-10.294687
19.625577,-0.033520,-0.376651,-10.332995
19.658903,-0.027085,-0.338492,-9.947066
19.692211,-0.145902,-0.304224,-9.831691
19.725316,0.093976,-0.331309,-9.738913
19.758887,0.321134,-0.226110,-9.483622
19.792211,-0.106995,-0.246911,-9.436484
19.825500,-0.120762,-0.173735,-9.442021
19.858956,0.036663,-0.136474,-9.459380
19.892182,-0.015114,-0.043247,-9.518040
19.925551,-0.128843,-0.076168,-9.652419
19.958944,-0.104451,-0.192740,-9.768392
19.992162,-0.095622,-0.051328,-9.873891
20.025555,-0.097268,-0.156975,-9.850097
20.059017,-0.183013,-0.091731,-9.949610
20.092209,-0.159819,-0.080358,-10.007671
20.125560,-0.174783,0.033221,-10.032811
20.158969,-0.104151,-0.053273,-9.958738
20.191735,-0.175531,0.120762,-9.818074
20.225506,0.118368,0.033969,-9.903969
20.258949,-0.061204,-0.206208,-9.657058
20.292110,0.104002,-0.083351,-9.559042
20.325550,0.109090,-0.124353,-9.512054
20.358875,0.105648,-0.191842,-9.647930
20.392136,-0.002095,-0.210398,-9.650174
20.425554,-0.021100,-0.094275,-9.804606
20.460501,0.000000,-0.034568,-9.799518
20.492139,-0.019454,-0.222818,-9.927463
